Dwell (ms),Type I block,Type II block
1.0315,,61.75353
1.0315,,61.54634
1.0315,,61.27806
1.0315,,61.04675
1.0315,,61.01271
1.0315,,60.92183
1.0315,,60.78109
1.0315,,60.69036
1.0315,,60.46518
1.0315,,60.02705
1.0315,,59.7089
1.0315,,59.69036
1.0315,,59.64276
1.0315,,59.59923
1.0315,,59.56411
1.0315,,59.4844
1.0315,,58.87074
1.0315,,58.83827
1.0315,,58.82928
1.0315,,58.74982
1.0315,,58.66029
1.0315,,58.48937
1.0315,,58.33352
1.0315,,58.32523
1.0315,,58.21756
1.0315,,58.06803
1.0315,,58.00735
1.0315,,57.80156
1.0315,,57.7813
1.0315,,57.75498
1.0315,,57.66776
1.0315,,57.4364
1.0315,,57.15298
1.0315,,57.14045
1.0315,,57.13555
1.0315,,57.08811
1.0315,,56.63374
1.0315,,56.61954
1.0315,,56.58369
1.0315,,56.52688
1.0315,,56.52396
1.0315,,56.41761
1.0315,,56.28423
1.0315,,56.25387
1.0315,,56.18176
1.0315,,55.75023
1.0315,,55.74394
1.0315,,55.45906
1.0315,,55.17046
1.0315,,54.73111
1.0315,,54.59025
1.0315,,53.53792
1.0315,,53.45396
1.0315,,48.17669
1.0315,,44.12929
1.0315,,43.71372
1.0315,,43.25487
1.125,,66.22248
1.125,,65.62711
1.125,,64.8775
1.125,,64.51958
1.125,,64.32093
1.125,,63.9911
1.125,,63.97838
1.125,,63.47822
1.125,,63.37793
1.125,,63.37327
1.125,,63.0926
1.125,,62.8483
1.125,,62.5039
1.125,,62.49276
1.125,,62.27006
1.125,,62.25632
1.125,,61.94396
1.125,,61.94117
1.125,,61.93397
1.125,,61.84842
1.125,,61.80372
1.125,,61.64531
1.125,,61.6377
1.125,,61.40727
1.125,,61.36466
1.125,,61.35831
1.125,,61.11738
1.125,,61.11438
1.125,,61.1068
1.125,,61.02921
1.125,,61.02008
1.125,,60.99842
1.125,,60.93407
1.125,,60.88124
1.125,,60.86033
1.125,,60.83065
1.125,,60.70084
1.125,,60.67297
1.125,,60.65394
1.125,,60.60784
1.125,,60.59441
1.125,,60.57449
1.125,,60.56358
1.125,,60.53206
1.125,,60.52973
1.125,,60.49733
1.125,,60.48472
1.125,,60.46368
1.125,,60.46325
1.125,,60.41395
1.125,,60.37792
1.125,,60.32552
1.125,,60.31398
1.125,,60.28255
1.125,,60.2507
1.125,,60.19015
1.125,,60.14638
1.125,,60.0871
1.125,,60.07932
1.125,,59.94223
1.125,,59.9291
1.125,,59.90425
1.125,,59.90394
1.125,,59.87742
1.125,,59.8737
1.125,,59.84103
1.125,,59.83751
1.125,,59.78304
1.125,,59.76829
1.125,,59.76603
1.125,,59.72372
1.125,,59.69867
1.125,,59.66275
1.125,,59.65346
1.125,,59.65106
1.125,,59.64739
1.125,,59.62489
1.125,,59.5802
1.125,,59.55625
1.125,,59.53112
1.125,,59.51854
1.125,,59.50214
1.125,,59.46648
1.125,,59.45017
1.125,,59.44631
1.125,,59.43994
1.125,,59.43545
1.125,,59.384
1.125,,59.34586
1.125,,59.31162
1.125,,59.29966
1.125,,59.28764
1.125,,59.22843
1.125,,59.20715
1.125,,59.20144
1.125,,59.17176
1.125,,59.16745
1.125,,59.14956
1.125,,59.14713
1.125,,59.09403
1.125,,59.08165
1.125,,59.07331
1.125,,59.04831
1.125,,59.04218
1.125,,59.03791
1.125,,59.02632
1.125,,59.0223
1.125,,58.98219
1.125,,58.97171
1.125,,58.96652
1.125,,58.93805
1.125,,58.90511
1.125,,58.8872
1.125,,58.8584
1.125,,58.84276
1.125,,58.83942
1.125,,58.83586
1.125,,58.78367
1.125,,58.77113
1.125,,58.73452
1.125,,58.73337
1.125,,58.6974
1.125,,58.69634
1.125,,58.69136
1.125,,58.68242
1.125,,58.62254
1.125,,58.54355
1.125,,58.49827
1.125,,58.42759
1.125,,58.41704
1.125,,58.39609
1.125,,58.36404
1.125,,58.34618
1.125,,58.34155
1.125,,58.31793
1.125,,58.29151
1.125,,58.27801
1.125,,58.2424
1.125,,58.20557
1.125,,58.20224
1.125,,58.17266
1.125,,58.16597
1.125,,58.12778
1.125,,58.06025
1.125,,58.04168
1.125,,58.02757
1.125,,58.02485
1.125,,58.01746
1.125,,57.98773
1.125,,57.98596
1.125,,57.95904
1.125,,57.92874
1.125,,57.9147
1.125,,57.90152
1.125,,57.89705
1.125,,57.89478
1.125,,57.85535
1.125,,57.8453
1.125,,57.78828
1.125,,57.75043
1.125,,57.72623
1.125,,57.7238
1.125,,57.70561
1.125,,57.65003
1.125,,57.64228
1.125,,57.63516
1.125,,57.62759
1.125,,57.60359
1.125,,57.59046
1.125,,57.58379
1.125,,57.54796
1.125,,57.5336
1.125,,57.47766
1.125,,57.44111
1.125,,57.39211
1.125,,57.37798
1.125,,57.3452
1.125,,57.3262
1.125,,57.31827
1.125,,57.31809
1.125,,57.30399
1.125,,57.26273
1.125,,57.22959
1.125,,57.22087
1.125,,57.16441
1.125,,57.10958
1.125,,57.10939
1.125,,57.09494
1.125,,57.05796
1.125,,57.01905
1.125,,57.01807
1.125,,57.00928
1.125,,57.00869
1.125,,56.97648
1.125,,56.96871
1.125,,56.92079
1.125,,56.90922
1.125,,56.90739
1.125,,56.89039
1.125,,56.85519
1.125,,56.85478
1.125,,56.762
1.125,,56.73627
1.125,,56.62676
1.125,,56.62446
1.125,,56.58853
1.125,,56.57833
1.125,,56.57803
1.125,,56.51456
1.125,,56.50431
1.125,,56.50292
1.125,,56.48995
1.125,,56.46503
1.125,,56.45235
1.125,,56.37464
1.125,,56.35183
1.125,,56.32966
1.125,,56.31785
1.125,,56.29302
1.125,,56.25497
1.125,,56.24682
1.125,,56.18836
1.125,,56.16717
1.125,,56.16579
1.125,,56.16221
1.125,,56.14253
1.125,,56.04565
1.125,,56.03374
1.125,,56.02618
1.125,,55.99764
1.125,,55.94695
1.125,,55.94575
1.125,,55.94442
1.125,,55.932
1.125,,55.92697
1.125,,55.92589
1.125,,55.88934
1.125,,55.88593
1.125,,55.86959
1.125,,55.86953
1.125,,55.82344
1.125,,55.76033
1.125,,55.72527
1.125,,55.58735
1.125,,55.5862
1.125,,55.55231
1.125,,55.55016
1.125,,55.53378
1.125,,55.49818
1.125,,55.48916
1.125,,55.43542
1.125,,55.43398
1.125,,55.42976
1.125,,55.42475
1.125,,55.42358
1.125,,55.34852
1.125,,55.30972
1.125,,55.30909
1.125,,55.24293
1.125,,55.22661
1.125,,55.19386
1.125,,55.18945
1.125,,55.18433
1.125,,55.13414
1.125,,55.09358
1.125,,54.99229
1.125,,54.80581
1.125,,54.71228
1.125,,54.70464
1.125,,54.6478
1.125,,54.38385
1.125,,54.33257
1.125,,54.217
1.125,,54.09576
1.125,,53.93566
1.125,,53.9284
1.125,,53.68582
1.125,,53.68049
1.125,,53.605
1.125,,53.43287
1.125,,53.28991
1.125,,53.18061
1.125,,51.93301
1.125,,51.77396
1.125,,51.59743
1.125,,49.03027
1.125,,47.76697
1.125,,47.51548
1.125,,47.48626
1.125,,46.69975
1.125,,46.06171
1.125,,45.89712
1.125,,45.38987
1.125,,45.24308
1.125,,45.20354
1.125,,45.03887
1.125,,44.95017
1.125,,44.67454
1.125,,44.64868
1.125,,44.64868
1.125,,44.50996
1.125,,44.39711
1.125,,44.33983
1.125,,44.27877
1.125,,44.04757
1.125,,43.74977
1.125,,43.67766
1.125,,43.17217
1.125,,43.16012
1.1405,,60.4324
1.1405,,59.42014
1.1405,,58.56266
1.1405,,58.41597
1.1405,,58.37488
1.1405,,57.70981
1.1405,,56.73135
1.1405,,56.30601
1.1405,,55.38183
1.1405,,54.96274
1.1406,,61.95378
1.1406,,57.22574
1.1406,,57.22175
1.1407,,58.29266
1.1408,,59.09431
1.1408,,56.78666
1.1408,,55.80625
1.1409,,62.07908
1.1409,,58.51577
1.1409,,57.29173
1.156,,57.60772
1.1562,,61.46088
1.1562,,60.15617
1.1563,,62.32817
1.1563,,60.98073
1.1563,,57.21322
1.1565,,60.77038
1.2185,,64.32907
1.2185,,61.80828
1.2185,,61.47869
1.2185,,61.22663
1.2185,,61.19909
1.2185,,60.57679
1.2185,,60.11468
1.2185,,60.09758
1.2185,,59.95604
1.2185,,59.35419
1.2185,,58.84797
1.2185,,58.82047
1.2185,,58.71382
1.2185,,58.43614
1.2185,,58.25267
1.2185,,58.00798
1.2185,,56.9545
1.2185,,56.85642
1.2185,,56.72136
1.2185,,56.6306
1.2185,,56.288
1.2185,,55.84596
1.2185,,55.68637
1.2185,,54.30001
1.2185,,54.28063
1.2185,,53.86923
1.2185,,52.00028
1.2185,,48.65989
1.2185,,44.12464
1.2186,,59.68856
1.2186,,59.56325
1.2186,,58.40446
1.2186,,58.20117
1.2186,,57.70981
1.2186,,56.63911
1.2187,,62.99506
1.2187,,61.90453
1.2187,,61.8534
1.2187,,61.2285
1.2187,,59.94053
1.2187,,59.65611
1.2187,,59.64785
1.2187,,59.53072
1.2187,,59.50313
1.2187,,59.49624
1.2187,,58.82966
1.2187,,58.73929
1.2187,,58.48637
1.2187,,57.88117
1.2187,,57.82159
1.2187,,57.53236
1.2187,,57.36774
1.2187,,57.35347
1.2187,,57.17834
1.2187,,57.04308
1.2187,,56.4832
1.2187,,55.81362
1.2187,,55.69557
1.2187,,55.39029
1.2187,,55.24122
1.2187,,45.43629
1.2188,,66.69171
1.2188,,63.61172
1.2188,,63.54486
1.2188,,62.24316
1.2188,,62.10704
1.2188,,60.75154
1.2188,,60.33075
1.2188,,60.32115
1.2188,,60.22749
1.2188,,60.00512
1.2188,,59.65064
1.2188,,59.54338
1.2188,,59.32032
1.2188,,59.27092
1.2188,,59.00428
1.2188,,58.81277
1.2188,,58.56115
1.2188,,58.38758
1.2188,,58.31861
1.2188,,58.21354
1.2188,,57.79692
1.2188,,57.69119
1.2188,,57.54094
1.2188,,57.43356
1.2188,,56.88111
1.2188,,56.24952
1.2188,,56.23911
1.2188,,56.21541
1.2188,,56.10864
1.2188,,53.81034
1.2188,,52.22027
1.2188,,47.93933
1.2188,,47.51413
1.2188,,45.14189
1.2188,,44.89288
1.2189,,59.14321
1.2189,,58.95189
1.2189,,58.49876
1.2189,,56.16355
1.2189,,55.51288
1.2189,,53.30943
1.2189,,52.12138
1.219,,89.81623
1.219,,64.24592
1.219,,63.36452
1.219,,62.47757
1.219,,62.0961
1.219,,61.37348
1.219,,60.34496
1.219,,59.63765
1.219,,59.46741
1.219,,59.33015
1.219,,59.21805
1.219,,59.16719
1.219,,59.09877
1.219,,58.82606
1.219,,58.73747
1.219,,58.61434
1.219,,58.56779
1.219,,58.43396
1.219,,58.38275
1.219,,58.01252
1.219,,58.00433
1.219,,57.83658
1.219,,57.57657
1.219,,57.44606
1.219,,57.0621
1.219,,56.06222
1.219,,55.99934
1.219,,55.91538
1.219,,55.47507
1.219,,55.10037
1.219,,54.94547
1.219,,54.78581
1.219,,51.22943
1.219,,45.94721
1.219,,45.35382
1.219,,45.19749
1.219,,44.50611
1.219,,43.91271
1.2341,,60.94049
1.2341,,59.39025
1.2341,,58.87066
1.2341,,58.4273
1.2341,,58.28764
1.2341,,58.20395
1.2341,,56.89714
1.2341,,56.84999
1.2341,,55.33485
1.2341,,55.1372
1.2342,,61.89367
1.2342,,58.66581
1.2342,,57.61009
1.2342,,57.55824
1.2342,,57.45514
1.2342,,57.28855
1.2342,,56.81504
1.2342,,55.92554
1.2343,,59.46952
1.2343,,59.38132
1.2343,,59.13707
1.2343,,58.91339
1.2343,,57.89781
1.2343,,57.48973
1.2343,,57.22595
1.2343,,57.03036
1.2343,,56.82811
1.2343,,56.39643
1.2343,,56.23807
1.2343,,55.0755
1.2343,,54.50788
1.2344,,61.03595
1.2344,,58.27521
1.2344,,56.42249
1.2344,,56.14957
1.2344,,55.8278
1.2344,,55.59998
1.2344,,54.75376
1.2344,,54.5026
1.2345,,98.02141
1.2345,,61.23592
1.2345,,61.09458
1.2345,,61.08552
1.2345,,60.14888
1.2345,,59.93975
1.2345,,59.82394
1.2345,,59.60426
1.2345,,59.3791
1.2345,,59.33883
1.2345,,59.16256
1.2345,,59.15511
1.2345,,59.12525
1.2345,,58.99233
1.2345,,58.9021
1.2345,,58.48475
1.2345,,58.43568
1.2345,,58.38442
1.2345,,58.25491
1.2345,,58.24509
1.2345,,58.14934
1.2345,,58.04458
1.2345,,57.57786
1.2345,,57.52951
1.2345,,57.47297
1.2345,,57.43098
1.2345,,57.41437
1.2345,,57.32604
1.2345,,57.12067
1.2345,,57.05579
1.2345,,57.01326
1.2345,,56.88396
1.2345,,56.68231
1.2345,,56.60002
1.2345,,56.57593
1.2345,,56.51961
1.2345,,56.40747
1.2345,,56.16465
1.2345,,56.12084
1.2345,,56.04778
1.2345,,55.71408
1.2345,,55.59368
1.2345,,55.5523
1.2345,,55.26911
1.2345,,54.84999
1.2345,,54.12425
1.2345,,53.70244
1.2345,,52.46494
1.25,,64.15086
1.25,,63.81961
1.25,,63.69828
1.25,,62.60938
1.25,,62.28892
1.25,,62.05196
1.25,,61.99111
1.25,,61.37158
1.25,,61.00473
1.25,,60.4131
1.25,,60.40376
1.25,,59.81397
1.25,,59.74768
1.25,,59.47139
1.25,,59.2643
1.25,,59.07207
1.25,,58.94859
1.25,,58.92733
1.25,,58.85448
1.25,,58.55418
1.25,,58.53534
1.25,,58.53528
1.25,,58.26424
1.25,,58.18462
1.25,,58.09673
1.25,,58.02438
1.25,,57.9311
1.25,,57.86401
1.25,,57.70832
1.25,,57.42247
1.25,,55.70116
1.25,,55.40108
1.25,,54.65944
1.25,,46.54061
1.25,,45.34422
1.25,,45.10782
1.25,,44.90712
1.25,,44.87775
1.25,,44.72636
1.25,,44.21773
1.25,,43.70078
1.25,,43.61601
1.25,,43.57362
1.25,,43.34909
1.25,,43.02261
1.3122,,62.5744
1.3122,,62.00432
1.3122,,58.67154
1.3122,,58.09075
1.3122,,57.94128
1.3122,,57.69867
1.3122,,57.05469
1.3122,,56.28076
1.3122,,56.06073
1.3122,,55.85168
1.3122,,47.78329
1.3122,,46.85035
1.3125,,62.34516
1.3125,,62.29769
1.3125,,61.76711
1.3125,,61.65855
1.3125,,61.61768
1.3125,,61.28121
1.3125,,60.54713
1.3125,,59.4326
1.3125,,58.85027
1.3125,,57.289
1.3125,,56.77697
1.3125,,56.43137
1.3125,,55.8876
1.3125,,54.87554
1.3125,,52.89935
1.3125,,51.46711
1.3125,,50.61137
1.3125,,50.29336
1.3125,,46.76871
1.3125,,46.17208
1.3125,,46.14723
1.3125,,44.29418
1.3128,,61.93761
1.3128,,61.66315
1.3128,,60.84645
1.3128,,60.78214
1.3128,,60.74715
1.3128,,60.24847
1.3128,,59.18839
1.3128,,58.00585
1.3128,,56.88314
1.3128,,46.10697
1.3128,,45.24622
1.3128,,44.30722
1.3128,,43.90473
1.328,,61.91528
1.328,,60.82179
1.328,,60.77321
1.328,,59.4361
1.328,,59.39731
1.328,,59.28935
1.328,,59.21079
1.328,,59.2081
1.328,,59.0628
1.328,,58.98885
1.328,,58.36002
1.328,,58.32518
1.328,,58.28478
1.328,,58.11517
1.328,,58.11122
1.328,,57.41407
1.328,,57.41215
1.328,,57.38134
1.328,,57.3433
1.328,,57.23859
1.328,,57.21658
1.328,,57.15589
1.328,,56.95043
1.328,,56.80446
1.328,,56.67847
1.328,,56.16698
1.328,,56.07096
1.328,,55.97353
1.328,,55.69622
1.328,,55.69042
1.328,,55.65404
1.328,,55.45187
1.328,,55.39751
1.328,,55.26378
1.328,,55.21434
1.328,,55.08273
1.328,,55.0128
1.328,,54.69396
1.328,,54.3638
1.328,,54.20354
1.328,,54.02639
1.328,,52.4817
1.3281,,60.98314
1.3281,,59.70247
1.3281,,59.20099
1.3281,,58.96267
1.3281,,58.65924
1.3281,,58.39673
1.3281,,58.23565
1.3281,,57.50549
1.3281,,57.34915
1.3281,,57.34258
1.3281,,57.26682
1.3281,,56.91988
1.3281,,56.88783
1.3281,,56.80812
1.3281,,56.66041
1.3281,,56.34349
1.3281,,56.21115
1.3281,,55.64356
1.3281,,55.19739
1.3281,,54.94954
1.3281,,54.70705
1.3281,,54.49619
1.3281,,53.29762
1.3283,,57.61875
1.3283,,57.34435
1.3283,,57.30695
1.3283,,56.38823
1.3283,,56.24238
1.3283,,56.2086
1.3283,,55.96924
1.3283,,55.47593
1.3285,,59.35236
1.3285,,59.32617
1.3285,,57.09195
1.3285,,56.97865
1.3285,,56.80714
1.3285,,56.48828
1.3285,,56.20162
1.3285,,54.88068
1.3285,,54.25147
1.3285,,52.09283
1.3435,,63.56211
1.3435,,62.5533
1.3435,,60.94165
1.3435,,60.50276
1.3435,,60.17994
1.3435,,59.91709
1.3435,,59.77135
1.3435,,59.75105
1.3435,,59.51998
1.3435,,59.08733
1.3435,,58.76382
1.3435,,58.70996
1.3435,,58.69315
1.3435,,58.69206
1.3435,,58.56966
1.3435,,58.51333
1.3435,,58.30043
1.3435,,58.1731
1.3435,,57.5792
1.3435,,57.50041
1.3435,,57.29463
1.3435,,56.72462
1.3435,,54.78232
1.3435,,54.76202
1.3435,,47.59114
1.3435,,47.2416
1.3435,,46.85394
1.3435,,44.5842
1.3435,,44.49508
1.3435,,43.40734
1.3437,,62.36678
1.3437,,61.61601
1.3437,,61.52898
1.3437,,61.10107
1.3437,,60.09422
1.3437,,57.87135
1.3437,,57.73287
1.3437,,57.28179
1.3437,,57.09452
1.3437,,56.79282
1.3437,,55.90167
1.3437,,45.91135
1.3437,,44.33656
1.3437,,43.91107
1.3438,,88.32296
1.3438,,63.54776
1.3438,,62.72036
1.3438,,62.14877
1.3438,,61.57812
1.3438,,61.51458
1.3438,,61.45182
1.3438,,61.11052
1.3438,,60.56313
1.3438,,60.55568
1.3438,,59.14642
1.3438,,58.54566
1.3438,,58.28752
1.3438,,57.52375
1.3438,,57.04408
1.3438,,56.52658
1.3438,,54.32424
1.3438,,45.55663
1.3438,,44.61763
1.3439,,60.37044
1.3439,,59.89173
1.3439,,55.95559
1.3439,,53.85614
1.344,,64.43258
1.344,,63.77738
1.344,,63.05952
1.344,,60.37248
1.344,,60.16071
1.344,,60.09069
1.344,,59.62822
1.344,,59.5452
1.344,,59.01649
1.344,,58.90735
1.344,,58.27353
1.344,,58.01654
1.344,,57.9177
1.344,,57.91466
1.344,,53.42337
1.344,,46.38426
1.344,,44.81584
1.344,,44.77672
1.344,,44.50404
1.4062,,57.0937
1.4062,,45.30895
1.4062,,43.8181
1.4063,,61.23735
1.4063,,46.51002
1.4215,,59.72605
1.4215,,57.61904
1.4217,,58.28912
1.4217,,55.58407
1.4217,,54.01641
1.4219,,59.28917
1.4219,,56.76519
1.4219,,55.69591
1.422,,60.65501
1.422,,60.60095
1.422,,59.86859
1.422,,58.83685
1.422,,58.60007
1.422,,58.57422
1.422,,55.89668
1.422,,55.85787
1.422,,55.27706
1.422,,55.19165
1.422,,54.08027
1.422,,53.481
1.4372,,63.28631
1.4372,,63.01464
1.4372,,62.93119
1.4372,,61.58177
1.4372,,61.5195
1.4372,,60.97604
1.4372,,60.7585
1.4372,,60.30053
1.4372,,59.94868
1.4372,,59.9285
1.4372,,59.71795
1.4372,,59.33643
1.4372,,59.31141
1.4372,,59.14133
1.4372,,58.77176
1.4372,,58.74159
1.4372,,58.72437
1.4372,,58.70587
1.4372,,58.68851
1.4372,,58.66786
1.4372,,58.65966
1.4372,,58.52034
1.4372,,58.41532
1.4372,,58.41286
1.4372,,58.37817
1.4372,,58.37376
1.4372,,58.34528
1.4372,,57.89494
1.4372,,57.22158
1.4372,,57.1655
1.4372,,56.29886
1.4372,,55.73817
1.4372,,55.67912
1.4372,,54.91284
1.4372,,47.98777
1.4372,,47.22483
1.4372,,46.48002
1.4374,,59.77623
1.4374,,59.52023
1.4374,,58.65516
1.4374,,56.75046
1.4374,,55.57848
1.4375,,89.29549
1.4375,,63.62338
1.4375,,63.40321
1.4375,,62.94948
1.4375,,62.81426
1.4375,,62.44338
1.4375,,61.9251
1.4375,,61.8469
1.4375,,61.55795
1.4375,,61.0084
1.4375,,60.71493
1.4375,,60.59531
1.4375,,60.42107
1.4375,,60.35857
1.4375,,60.22526
1.4375,,60.07914
1.4375,,59.99738
1.4375,,59.95981
1.4375,,59.9113
1.4375,,59.88905
1.4375,,59.73049
1.4375,,59.69501
1.4375,,59.61728
1.4375,,59.54253
1.4375,,59.30317
1.4375,,59.12686
1.4375,,59.01316
1.4375,,58.90221
1.4375,,58.86358
1.4375,,58.76305
1.4375,,58.7475
1.4375,,58.74313
1.4375,,58.63732
1.4375,,58.58683
1.4375,,58.4872
1.4375,,58.45513
1.4375,,58.41024
1.4375,,58.41008
1.4375,,58.33971
1.4375,,58.04952
1.4375,,58.04908
1.4375,,58.0098
1.4375,,57.88144
1.4375,,57.77031
1.4375,,57.58061
1.4375,,57.58004
1.4375,,57.57078
1.4375,,57.5036
1.4375,,57.4572
1.4375,,57.40426
1.4375,,56.98034
1.4375,,56.93265
1.4375,,56.83101
1.4375,,56.83086
1.4375,,56.81486
1.4375,,56.77783
1.4375,,56.77263
1.4375,,56.71788
1.4375,,56.69099
1.4375,,56.67556
1.4375,,56.61695
1.4375,,56.57998
1.4375,,56.30753
1.4375,,56.28569
1.4375,,56.18453
1.4375,,55.7296
1.4375,,55.5874
1.4375,,55.57307
1.4375,,55.21018
1.4375,,54.98747
1.4375,,54.39184
1.4375,,54.37039
1.4375,,53.51
1.4375,,51.96286
1.4375,,51.15446
1.4375,,50.83441
1.4375,,49.83976
1.4375,,49.71527
1.4375,,47.15217
1.4375,,46.57088
1.4375,,45.48097
1.4375,,45.2614
1.4375,,44.55895
1.4375,,44.39757
1.4375,,44.39106
1.4375,,44.2888
1.4375,,43.30114
1.4376,,59.04541
1.4376,,58.51136
1.4376,,58.00613
1.4376,,57.12007
1.4376,,56.34567
1.4376,,55.87769
1.4376,,54.38414
1.4376,,53.77327
1.4376,,52.1674
1.4378,,61.60651
1.4378,,61.41277
1.4378,,60.92299
1.4378,,60.45942
1.4378,,59.85596
1.4378,,59.45727
1.4378,,58.97503
1.4378,,58.76205
1.4378,,58.73687
1.4378,,58.60803
1.4378,,58.42873
1.4378,,58.07402
1.4378,,57.33782
1.4378,,57.05348
1.4378,,57.03705
1.4378,,56.77318
1.4378,,56.67165
1.4378,,55.99685
1.4378,,55.82324
1.4378,,53.33512
1.4378,,52.97331
1.4378,,52.27476
1.4378,,50.13127
1.4378,,49.73715
1.4378,,47.55181
1.4378,,44.50839
1.531,,63.86098
1.531,,61.45545
1.531,,60.97842
1.531,,60.69652
1.531,,60.62736
1.531,,59.78507
1.531,,59.74845
1.531,,59.73742
1.531,,59.16253
1.531,,58.74729
1.531,,58.57959
1.531,,58.52351
1.531,,58.39179
1.531,,58.21998
1.531,,57.98705
1.531,,57.7193
1.531,,57.70578
1.531,,57.65967
1.531,,57.63861
1.531,,57.54081
1.531,,57.48244
1.531,,57.02009
1.531,,56.96763
1.531,,56.36147
1.531,,55.86114
1.531,,55.33414
1.531,,50.81645
1.531,,46.76949
1.531,,46.44086
1.531,,44.85125
1.531,,44.77406
1.531,,44.06465
1.5311,,59.7568
1.5311,,59.48416
1.5311,,58.69779
1.5311,,57.79349
1.5311,,57.21875
1.5311,,56.12468
1.5311,,54.09014
1.5311,,52.09808
1.5312,,63.21498
1.5312,,62.39523
1.5312,,62.0925
1.5312,,62.05347
1.5312,,61.83139
1.5312,,61.48902
1.5312,,61.47666
1.5312,,61.3455
1.5312,,60.40837
1.5312,,60.16101
1.5312,,60.14049
1.5312,,60.0299
1.5312,,59.05787
1.5312,,58.2572
1.5312,,57.28818
1.5312,,57.04464
1.5312,,57.04151
1.5312,,56.14812
1.5312,,56.08932
1.5312,,45.81143
1.5312,,44.76488
1.5312,,43.77166
1.5312,,43.55546
1.5313,,60.30738
1.5313,,60.20173
1.5313,,60.03818
1.5313,,59.83892
1.5313,,59.54839
1.5313,,59.36621
1.5313,,58.6625
1.5313,,58.54074
1.5313,,58.17161
1.5313,,57.80706
1.5313,,57.76262
1.5313,,57.23758
1.5313,,57.17194
1.5313,,57.01264
1.5313,,56.91492
1.5313,,56.47644
1.5313,,55.26647
1.5313,,55.25394
1.5313,,47.9623
1.5313,,45.51488
1.5314,,60.27178
1.5314,,59.67929
1.5314,,58.89322
1.5314,,57.92629
1.5314,,57.82
1.5314,,56.77778
1.5314,,56.25253
1.5314,,56.22309
1.5314,,55.97825
1.5314,,55.93632
1.5315,,61.37185
1.5315,,61.17379
1.5315,,60.98868
1.5315,,60.23466
1.5315,,58.85383
1.5315,,58.81
1.5315,,58.7728
1.5315,,58.46653
1.5315,,58.1642
1.5315,,58.05236
1.5315,,57.83183
1.5315,,57.69363
1.5315,,57.57077
1.5315,,57.27277
1.5315,,57.03504
1.5315,,56.66336
1.5315,,56.19155
1.5315,,56.02182
1.5315,,56.00588
1.5315,,54.63631
1.5315,,45.20108
1.5315,,45.03677
1.5315,,44.37007
1.5315,,44.19245
1.5315,,43.1777
1.5315,,42.84233
1.5465,,59.01403
1.5465,,56.4559
1.5465,,55.45478
1.5465,,54.76192
1.5467,,56.51784
1.5467,,56.36788
1.5467,,56.10184
1.5467,,55.67844
1.5469,,58.31115
1.5469,,58.23205
1.5469,,55.43879
1.5469,,55.06083
1.547,,58.95954
1.547,,58.68845
1.547,,57.88636
1.547,,57.78075
1.547,,57.53108
1.547,,56.65903
1.547,,56.60504
1.547,,56.35218
1.547,,55.9684
1.547,,55.95714
1.547,,55.1968
1.5622,,47.91828
1.5625,,58.65986
1.5625,,58.36268
1.5625,,58.21731
1.5625,,58.17937
1.5625,,45.76844
1.5628,,58.84072
1.5628,,58.61925
1.5628,,57.96616
1.5628,,57.52162
1.5628,,44.93844
1.5628,,43.34442
1.625,,63.60954
1.625,,63.38502
1.625,,63.15408
1.625,,62.83255
1.625,,62.68139
1.625,,62.25396
1.625,,62.18093
1.625,,61.62453
1.625,,60.90586
1.625,,60.7078
1.625,,60.51267
1.625,,60.1331
1.625,,59.4781
1.625,,59.32006
1.625,,58.88917
1.625,,58.87727
1.625,,58.68767
1.625,,58.60154
1.625,,58.46285
1.625,,58.42073
1.625,,58.10623
1.625,,58.08397
1.625,,57.94158
1.625,,57.71129
1.625,,57.14187
1.625,,56.68684
1.625,,56.36339
1.625,,56.30715
1.625,,55.8521
1.625,,55.35142
1.625,,55.3378
1.625,,55.10617
1.625,,54.33829
1.625,,46.54591
1.625,,46.28122
1.625,,45.86244
1.625,,44.74982
1.625,,44.29495
1.625,,44.17762
1.625,,43.75804
1.6405,,59.84749
1.6405,,59.69746
1.6405,,59.4737
1.6405,,59.18337
1.6405,,59.05904
1.6405,,58.917
1.6405,,58.7113
1.6405,,58.56578
1.6405,,58.25391
1.6405,,58.08326
1.6405,,57.9723
1.6405,,57.86696
1.6405,,57.70247
1.6405,,57.61109
1.6405,,57.54085
1.6405,,57.48578
1.6405,,57.42885
1.6405,,57.13171
1.6405,,57.06773
1.6405,,56.87323
1.6405,,55.86876
1.6405,,55.69651
1.6405,,55.68162
1.6405,,55.66031
1.6405,,54.72644
1.6405,,53.8887
1.6405,,53.40786
1.6405,,52.63518
1.6406,,59.43192
1.6406,,59.3676
1.6406,,59.01259
1.6406,,58.63838
1.6406,,58.40291
1.6406,,58.06595
1.6406,,57.03126
1.6406,,55.55711
1.6406,,55.49537
1.6407,,60.37592
1.6407,,58.02536
1.6407,,57.76632
1.6407,,57.53519
1.6407,,57.04282
1.6407,,56.17096
1.6407,,54.50809
1.6408,,60.13894
1.6408,,59.05901
1.6408,,57.11994
1.6408,,56.5275
1.6409,,58.49172
1.6409,,54.97835
1.6409,,54.89822
1.6409,,53.8399
1.656,,61.84182
1.656,,61.02286
1.656,,59.31966
1.656,,58.77747
1.656,,56.38628
