status Javgctr z Fbare0 Fbare1 Javgbtm i Fshear1 Fshear2 Fp2 Fshear0 r Fp1 Fp0 Fbarevol0 Fbarevol1 Fbarevol2 Javgtop Fbare2
<type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.int32'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'>
1 9.86647621289 7.01e-10 0.938525669984 0.0337975404856 10.4575662145 342 8.03572379251e-05 -0.141242582374 -0.463772334858 0.000634815962126 8.5e-11 0.0202153104152 -0.00271385655599 1.12447915674 0.0940626177906 -0.441425044296 10.3454848471 -0.360859161098
1 8.851107421 -3.54e-09 0.96365382661 -0.0595028600644 8.85206246511 343 -0.000114623657072 -0.108598442869 -0.334407307799 0.000413728652842 9e-11 -0.00265722260112 0.0240725555367 1.24515155953 0.0020565747857 -0.327767181918 8.85061138732 -0.205060928548
1 8.92772122386 5.44e-10 2.10090680977 -0.0526692801778 8.96963478091 344 2.94283432483e-05 -0.11791577536 -0.30978358009 0.00127584195678 1.9e-10 0.00351837861961 0.0348040751725 2.5234033381 -0.0363031243898 -0.0496369471334 8.9225276339 -0.149181472766
1 7.60222817408 -6.051e-09 3.7704534111 -0.0862574827998 7.60269351304 345 -0.000281462456542 -0.0278886773695 -0.00730304257387 0.00157466943514 3.79e-10 0.00227929255758 0.177341917617 3.90046295566 0.00411208828962 0.940531926509 7.60175153892 0.922355255479
1 19.5115824861 2.808e-09 3.60751770518 0.0151109226334 19.5138150854 346 -3.30602007344e-05 -0.135083085646 -0.332405638637 0.00122408505383 3.83e-10 -0.000143255074356 0.138823491344 3.93147322306 0.00695176336735 -1.1614077447 19.512700274 -0.951110523981
1 14.973190809 5.973e-09 3.53961358386 0.14099343186 14.9738618246 347 -0.000170455730902 -0.0618413271876 -0.217334999118 0.00114112350867 3.19e-10 -0.00645411881819 0.137808021979 3.30410628635 -0.0146184359491 -1.82428578923 14.9732319264 -1.55886270576
1 18.3326701659 7.08e-10 3.02671739683 -0.124282265182 19.3924646934 348 1.9873762342e-05 -0.165581127602 -0.5914466502 0.00118819922151 3.17e-10 -0.0373812629377 0.0146413890642 3.63485526523 -0.0917259764219 -0.857532244761 19.1402032827 -0.795558532508
1 13.0265427973 -4.221e-09 0.0358310969941 -0.12651981642 13.0275725513 349 -0.000164175392388 -0.000488833097095 0.00185974665963 -0.000407441718358 7.993e-09 0.0117763363895 0.00471988142084 0.0653665420134 0.0294403714134 0.0235678779673 13.0260838151 0.068793213289
1 9.56350543763 4.221e-09 -0.378639689658 0.158176474382 9.56429755642 350 0.000347656397417 0.000275433148086 -0.0172196217985 -0.000189304202594 7.993e-09 -0.0155694405146 0.0345685843423 0.0952331923883 -0.0437931529033 -0.0493328186601 9.56317806238 0.19203535773
1 8.64335108765 -7.002e-09 1.04338266796 -0.000936550779631 8.54953469756 351 -0.000462573992721 -0.120348994266 -0.0385615063503 -0.000804968928985 1.45e-10 -0.0030884075789 0.0648576253911 1.3087923338 -0.00364642027129 3.50429561777 8.64293968655 3.16116034632
1 10.9504293265 6.741e-09 0.65023005831 -0.0940477340083 10.9513835838 352 -0.0011394151536 -0.150825951223 -0.676991556399 0.000465557526699 7.3e-11 0.0281355393127 0.0618729506883 0.734457507197 0.0135903760632 -3.5837771287 10.9381489204 -3.19632921768
1 28.140442054 6.435e-09 1.44900928764 0.045296033841 28.1424823963 353 -0.000149766532543 -0.218080744399 -1.10733008595 0.001094518706 1.74e-10 0.0432394652333 0.0823823072766 1.84202385431 -0.000162748884841 -3.63352563331 28.1421457553 -3.12101743002
1 20.758209698 4.198e-09 2.19943121657 -0.0276082969362 20.7602150997 354 0.00115706334239 -0.198091555142 -0.816057449046 0.00115990858339 2.23e-10 -0.00665658748738 0.0121199050415 2.71422362988 -0.0211422111479 -0.875444113012 20.759265793 -0.76813782089
1 18.1467756795 4.132e-09 2.07675892365 0.0198325421816 18.1484324314 355 -0.000641919762477 -0.179136715367 -0.744952366182 0.0003321896074 2.03e-10 -0.000867309672147 -0.00330135120516 2.52359751657 -0.000564284239604 -0.706135463211 18.1475026135 -0.635814731758
1 16.4847791587 -3.121e-09 3.59450073537 0.0647375815331 16.4866605594 356 0.000860220032006 -0.102139917394 -0.447804750782 0.000849449864701 3.17e-10 -0.0059771111075 0.0697611083355 4.19605845406 -0.00783951143362 -0.6466142723 16.4848795892 -0.537168498892
1 20.4171972437 3.973e-09 0.419797529907 -0.0435109654041 20.4190943548 357 0.000102273117798 -0.234688887614 -0.919712106652 -0.000257802874466 4.1e-11 0.0403659757593 0.0245164361967 0.548744696818 -0.0150808754346 -0.919955924555 20.4180489219 -0.687243192462
1 12.2248543786 5.729e-09 2.45656313104 -0.11824952395 12.225788393 358 -0.000780498522796 -0.0990352123074 -0.256055844698 0.00125270019577 2.18e-10 0.000444465833144 0.0967438397709 2.52730890643 0.00892387777304 -1.29333685033 12.2250006877 -0.929498961138
1 15.6815267625 -2.519e-09 2.48974676764 -0.0122771428791 15.6828480356 359 0.00031626421747 -0.15174812151 -0.537360661537 0.00119286714219 2.13e-10 -0.0128500573689 0.0248982702632 2.97712365741 -0.00380141721659 -0.816445132767 15.6812984849 -0.706746627779
1 8.28642430816 -4.787e-09 2.397724752 -0.019597724711 8.2874146487 360 -0.000117840227441 -0.0669214311507 -0.252724357979 0.000995254453578 2.16e-10 0.00392525006651 0.0697919818418 2.88169833765 -0.0332089842861 -0.164391774456 8.28601216224 -0.077931800668
1 9.15313036637 -5.315e-09 2.21210300714 -0.0141364001716 9.15415897286 361 -0.000325136957169 -0.0802336057019 -0.286655038544 0.000220661148228 2.09e-10 0.0235161024515 0.0471283524672 2.74169405213 0.002999242662 0.0655106364783 9.15280427803 0.10920447655
1 18.3844044567 3.774e-09 2.13293458801 -0.0257477734573 18.3861418195 362 -5.93190307371e-05 -0.177646134613 -0.748913037058 0.00205575850781 2.12e-10 0.0116063918736 0.0263828194189 2.60486116006 0.00350825204343 -0.873133718876 18.3851813489 -0.717542807949
1 11.0649412167 5.401e-09 -0.409785469936 0.15640848735 11.0657454653 363 9.39021189287e-05 -0.000176010267295 0.0263837001739 -2.54505493455e-05 7.602e-09 -0.0136004193141 0.0306595411958 0.0890601431427 -0.035348658797 0.0684360990077 11.0648200767 -0.395383518167
1 8.37718204761 -5.401e-09 -0.477834885085 0.195970760215 8.37756978284 364 0.000391409970789 -0.000195853255473 -0.00708421613531 -0.00087642267887 7.602e-09 -0.0156595484164 0.0415526386244 0.125414888673 -0.0469881316298 -0.017367433381 8.37691176341 0.0688701253858
1 8.11798538169 -6.606e-09 1.34022402509 0.0742497849836 8.11497738575 365 0.000157864109956 -0.0731216268316 -0.183692447708 0.000142605220249 1.44e-10 0.00593294335647 0.108079278166 1.60396762731 -0.0115936818694 2.18724087435 8.11747376801 1.98352265432
1 8.2069079912 -3.019e-09 4.31363316776 -0.0381231015065 8.20777916208 366 -0.000227203723272 -0.0443166201475 -0.115101177503 0.0023618859587 3.91e-10 0.000386440047814 0.141202227773 4.67064365989 0.00296702147356 -0.693101461583 8.20621858718 -0.423010044114
1 8.29165347729 -2.975e-09 4.14262348307 0.0631226647777 8.29207950048 367 3.81915085316e-05 -0.0480982171114 -0.113150934579 0.00258730353172 3.49e-10 -0.00243986117412 0.132037366143 4.35966671061 0.00692005333226 -0.650187903613 8.29099019135 -0.781552142066
1 7.56875776428 7.467e-09 0.876663124239 0.0477921176048 7.56914562228 368 -0.000244681720119 -0.0686374055874 -0.753143172509 0.0053573196379 3e-10 -0.0200751784058 0.144202390935 1.23108625838 -3.33526824169e-06 -5.21635056271 7.4708184891 -4.96582226164
1 13.90470378 6.4e-11 0.489244167799 -0.00935488013665 13.9055827201 369 -0.000354706045242 -0.193066933941 -0.650204771993 1.97867015063e-05 3.7e-11 0.00354859160364 -0.0024135846751 0.502835830156 0.00234424525911 -0.211149906624 13.9041531713 -0.141500353035
1 13.8726078736 3.754e-09 1.57972333542 0.0227229590509 13.87391157 370 0.000963598570648 -0.16789379091 -0.609628634685 0.000585621248179 1.52e-10 -0.0274537988522 0.0419302322742 1.91653656855 0.0108217491756 -0.672161271906 13.8732751808 -0.451416005423
1 8.03197914525 -6.344e-09 2.58305473687 -0.00428486603735 8.0335172593 371 0.000340647592272 -0.053706441854 -0.126415352253 0.000192306775068 2.71e-10 0.00652628780789 0.123253647142 3.07955300174 -0.00356266937436 1.52374594214 8.03128646465 1.35165028989
1 12.6023492611 6.45e-09 0.804213180977 -0.0288960038128 12.6035352208 372 0.000105488865286 -0.113027434887 -0.597576532179 5.55866709444e-05 8.8e-11 -0.0300496235424 0.0433885255025 0.981889347811 0.0127674522747 -2.75350547147 12.6027530717 -2.38928606291
1 -0.282577582238 -1.1968e-08 -0.274514953241 -0.0869212068056 -0.282248142707 373 8.57581110575e-06 -0.000163703156789 -0.0966813508915 -0.000323921144331 8.144e-09 0.0039470444373 0.0272027516524 0.0984847286595 0.0173612007366 -0.283300434995 -0.283943255452 0.664137838794
1 18.8452899802 1.1968e-08 -0.474465708605 -1.64760558874 18.8460599865 374 0.00023976759227 0.000758241268261 0.0111392786693 0.000369974267998 8.144e-09 0.0105570191506 -0.00429523100366 -0.015366350621 -0.0807824752474 0.108812355247 18.8456106086 0.480647408318
1 10.8572852701 -8.394e-09 -0.414357763274 0.101434252081 10.8585501559 375 0.000298594821334 -0.000496404566801 -0.0543508318097 -0.00043684890148 5.545e-09 -0.00857383814492 0.0387119707956 0.118092219525 -0.0259563179979 -0.138460452464 10.857081726 0.611181469366
1 14.9299580313 8.394e-09 -0.0572524636468 0.036141925307 14.930464101 376 -0.000888945345371 0.00181745110354 0.00710250185765 0.00128787133649 5.517e-09 -0.0083816943528 0.00315088258532 0.00872013737346 -0.025286467396 0.054612639166 14.9298593715 0.0615353667297
1 15.0653054745 7.139e-09 2.32820939697 0.014802207299 15.0658335839 377 0.000258032332494 -0.0531448289647 -0.563471969458 -8.48444454457e-07 3.51e-10 -0.00493904121286 0.156673672871 2.17986984996 -0.0154536000016 -5.41743904551 14.7056999953 -4.41913182744
1 8.58816576799 -6.476e-09 0.563822588597 0.0107054030607 8.58903046459 378 0.000242370418433 -0.127530080525 -0.218855073619 -0.000115515198035 6.3e-11 0.00121840719974 0.0282062012592 0.753925033238 -0.00845911307379 1.75832660701 8.58764846394 1.4645931664
1 8.43384088857 -3.448e-09 0.393643108524 0.0167310020408 8.4348428458 379 0.00033651320087 -0.107975035522 -0.327483936471 -8.61109780689e-05 3.2e-11 0.00763479439849 0.008927367756 0.43890242232 0.00935244455155 -0.314775577438 8.43328824096 -0.251345046124
1 11.420041786 5.04e-09 0.890672812382 -0.0168979163073 11.4208807024 380 2.27511243077e-05 -0.13225818871 -0.450967510041 9.6872715179e-05 8.3e-11 0.00103739631567 0.00330408581186 1.06026660352 0.00919109623061 -0.760179764022 11.4198465435 -0.654502742053
1 11.3559626561 -3.449e-09 4.04672427021 -0.0707404357077 11.3568690329 381 -0.000399022140296 -0.0617602095 -0.265472784265 0.00153019755481 3.58e-10 0.0224963730975 0.0385306815748 4.48598238348 0.0110115670169 -0.436203240492 11.3557363548 -0.319362065147
1 10.2332075776 6.72e-10 2.08434563518 0.0241223997619 10.8265776162 382 -0.000843194077652 -0.130962568441 -0.41190401588 0.00109037905573 2.12e-10 0.00604543042266 0.0410813974607 2.50814251257 0.0374852430386 -0.454180765111 10.7104509401 -0.396322334394
1 18.5634481482 1.016e-09 4.19067531317 -0.0110876736183 19.4566875049 383 0.000284519577518 -0.129858365761 -0.312030368682 0.00192107932584 3.9e-10 -0.0100646117223 0.11794004782 4.58580263184 -0.160022942173 -0.690196338216 18.9190882658 -0.533525129732
1 17.8746950894 -2.769e-09 3.2694997482 -0.125907843318 17.876198294 384 0.000151642571911 -0.127377694151 -0.288598809799 0.00360215810834 2.42e-10 0.00520888064992 0.110960546453 3.29500174852 0.021547022302 -0.961767874053 17.8747449835 -0.624486233278
1 7.35724580351 1.757e-09 2.47794907678 0.0305605580216 7.54511681719 385 -0.000214611730631 -0.0903349672022 -0.272479646637 0.000959876091252 2.4e-10 -0.00817275308419 0.0290832495114 2.96776206866 -0.0010236462095 -0.865880538255 7.49720935185 -0.685183099481
1 8.79660784853 -5.716e-09 2.45871070103 0.0565716868043 8.79755189651 386 0.000136541689472 -0.0704807118297 -0.256600986487 0.001080626352 2.42e-10 -0.00522993476002 0.0717077609598 3.03904324054 0.000131930801073 0.374875032418 8.79622418782 0.373604442218
1 13.8756503793 2.263e-09 2.55821367282 -0.0691480751989 13.8773780143 387 0.000858884416881 -0.145365137272 -0.545390004005 0.00021617421821 2.5e-10 -0.00906689985223 0.0417506956118 3.11503275251 -0.0420303174247 -1.21908998386 13.8766070929 -1.08944472504
1 18.1413492954 -8.83e-10 3.55646949775 -0.109184416671 17.992147716 388 0.000778103357121 -0.158846706849 -0.352938513641 0.00477115006062 3.06e-10 0.00198201856559 0.127200340813 3.89396971759 -0.000129798305688 -0.723482001045 18.736099097 -0.55329105387
1 28.6703256573 8.16e-09 -0.928160726908 -0.839004031956 28.6727773078 389 -0.000107945433614 -0.0787453588879 -0.494226274718 -1.40620386881e-05 1.65e-10 0.0177304841836 0.0172826651323 0.0379303994589 0.0077726601858 -2.70141306039 28.6033831477 -1.08438713409
1 28.6306322407 8.175e-09 -0.0706557701497 -0.17650750267 28.6331489649 390 -0.000745436834458 -0.065447297036 -0.452743768085 -0.000688002184543 1.14e-10 0.00274071337671 0.00462442348283 0.0255448757337 0.0103213477982 -2.67006959111 28.5635609377 -2.72708468823
1 20.2167379122 -6.3e-11 2.07898703207 -0.0675948755289 20.2178056102 391 0.000378263997313 -0.24120818839 -0.863028052708 0.000471906640982 1.9e-10 0.0252121864689 -0.0203338003852 2.52259425587 -0.0842375114684 -0.617006487242 20.2163873295 -0.490244787894
1 13.7190245359 5.199e-09 2.65065784508 -0.0193932673854 13.7203271933 392 -0.000810186775512 -0.110840588715 -0.45514924395 0.00109668189393 2.7e-10 -0.00536709490325 0.0574827183762 3.22833814763 0.0248771520852 -0.943760972346 13.7193438894 -0.840180733599
1 7.86615712423 7.092e-09 0.650982911314 0.0457673322445 7.86660786043 393 0.000178581009434 -0.114874672589 -0.673784675973 0.000950818433243 9.4e-11 0.010085901082 0.0650443298961 0.747512186355 -0.00281092188276 -4.51833623391 7.77395669437 -4.07432447488
1 8.46396879492 -7.296e-09 0.791588535031 0.00776089174842 8.37249440111 394 -0.000305873586721 -0.106953645398 0.12554753222 -0.00257812034903 1.59e-10 0.00530644227212 0.0726082175515 1.03764116796 -0.00494756842947 4.1966891154 8.46341501828 3.93659035947
1 8.86752790056 -4.212e-09 3.24286965688 0.0120311506979 8.86881424845 395 -3.85958671885e-05 -0.0536348203538 -0.241972240744 0.00166969602908 3e-10 -0.00501191434223 0.0387966973849 3.85692902475 0.0266898802041 -0.311100480666 8.86710231466 -0.30179543803
1 20.8182161599 3.098e-09 2.88934293138 -0.0283599803665 20.820422598 396 -0.000704500556358 -0.180877638761 -0.751361318531 0.00113367524191 3.03e-10 0.00416135250882 0.0670671325138 3.4656235391 0.0138742018183 -1.11543299793 20.8194456071 -0.984731283616
1 18.2889813435 8.335e-09 -0.379866350078 0.0322514444252 18.2907807562 397 -0.000245915732994 -0.00595996285214 -0.217794291882 -0.000937142752949 1.427e-09 -0.00120940536491 -0.0515601443614 -0.353865624221 -0.00471762776503 -1.35347243028 18.2893403799 -1.34545339119
1 8.90770626275 -8.356e-09 -0.369809082277 -0.220545356776 8.90844839381 398 -0.000165114332748 -0.00509352427178 0.183259181799 0.00146509834316 1.429e-09 0.0159263087338 -0.0268627240203 -0.190560672822 0.0352962749399 1.19999776176 8.90737644846 1.6156476373
1 9.35329068239 -7.5e-10 1.61594309014 0.0204446994787 9.2746699308 399 -1.01405907947e-05 -0.125266810032 -0.408641080941 0.0011825529707 1.42e-10 -0.00649972709032 0.0311742941824 1.94780743042 -0.00336274415716 -0.26421891632 9.47845293838 -0.138381228465
1 8.01440581067 -6.557e-09 3.14042127089 0.123859169793 8.0150680664 400 -0.000182110981228 -0.0376142647437 0.0713177983285 0.00121138527619 3.01e-10 -0.00141138207795 0.170743552042 2.99176216615 0.02401576832 2.15703884679 8.0139009303 1.65493807507
1 8.72859517746 -6.482e-09 1.19669021335 -0.0110986104368 8.72927781235 401 0.000380996100328 -0.124256392528 -0.218896599318 0.000223066773387 1.23e-10 0.00328994214989 0.0747326202935 1.42394123234 0.00165178240039 1.78358120358 8.7281225661 1.5632115707
1 20.3266528426 -3.39e-10 2.16772827622 0.00179638953632 20.1497919338 402 0.000290655826638 -0.210348333753 -0.827520678709 -0.000202299374719 1.89e-10 0.00627999238756 0.067625939983 2.60345934825 0.00663316562696 -0.703766261735 20.5547361641 -0.354634696483
1 11.0674378737 -7.04e-10 1.93089942051 -0.0627036023687 11.0678721306 403 3.01255594822e-05 -0.142709805162 -0.45550008436 0.00134293380643 1.73e-10 0.00200503383796 0.00830601085738 2.35904599962 0.00221619375179 -0.332288980841 11.3209677672 -0.237044174801
1 8.13811648793 -7.334e-09 1.09638163764 0.0856519044625 8.02725660399 404 -1.14842464238e-05 -0.0806180146781 0.211439742468 -0.00404792207015 2.85e-10 -0.00426705020759 0.128210393782 1.62726967856 -0.0107586296785 4.54244351055 8.13753968491 4.37038005513
1 9.85907730508 -3.366e-09 3.82538186935 0.0536992387899 9.86018827519 405 0.00033200282277 -0.0562735077859 -0.239714343847 0.00179895953467 3.51e-10 0.00524270175798 0.0496059023373 4.40441395981 0.00289560563717 -0.358394717354 9.85866676338 -0.350824742419
1 18.12416414 -7.7e-10 3.05449028141 -0.00206643633616 18.1663081652 406 -1.08501694598e-05 -0.189090936716 -0.62134190186 0.000913441058977 2.82e-10 0.00219732505968 0.0543376775598 3.75489648276 -0.00710387053781 -0.732208597291 18.5595327854 -0.59220877806
1 11.6294100867 -1.02e-10 2.52457554695 -0.0280920539537 11.5886297354 407 -9.46562423465e-05 -0.123336861765 -0.454244746312 0.00057897692267 2.28e-10 0.00674998220488 0.061465709943 2.97986958639 -0.0212501677266 -0.119908159329 11.6654966506 -0.115439126811
1 7.96928417814 7.053e-09 1.09107151021 -0.0344859267986 7.96984156534 408 0.000118047408888 -0.107144008618 -0.644337374374 0.00164749514721 1.66e-10 0.00238226032436 0.0912634704292 1.37838260492 -0.00128545399152 -4.4961834252 7.87532545648 -3.94567887896
1 8.65317131105 -3.591e-09 2.16923171522 -0.0284595222434 8.65433691415 409 4.83909329925e-05 -0.084841817816 -0.285563885402 0.000341260961795 1.88e-10 -0.0161628990778 0.0527117055989 2.54580536529 0.0076017114723 -0.316906044285 8.65264622162 -0.30234874708
1 8.35536535774 -3.54e-09 1.91546681811 0.00728097215449 8.35671642825 410 0.000235851855964 -0.0915459437655 -0.303447375171 0.000780601227444 1.72e-10 -0.00207734675984 0.0858911480999 2.36181419772 0.00561014812587 -0.309008718415 8.35479932308 -0.265047937484
1 18.2824973106 3.644e-09 3.37865649672 0.0570034171243 18.2841908548 411 0.000338121049683 -0.107952899449 -0.258755465979 0.00119940439445 3.67e-10 -0.00722936005177 0.131853517784 3.88548837641 -0.0345345732381 -0.906388605576 18.2829961172 -0.664114288756
1 8.1992034869 -7.891e-09 0.608514283812 0.0137286091795 8.06747954981 412 0.000135045255183 -0.0300555260672 0.372024166403 0.000110379230749 2.55e-10 -0.0013712616278 0.0370853400627 0.312972368105 -0.0355744555902 3.19651125185 8.1987081135 3.32954809338
1 10.2150694278 -3.33e-09 3.26662630225 -0.00757850367733 10.2163123119 413 0.000475019165271 -0.0739495031246 -0.289922093304 0.00163031345067 2.94e-10 -0.0148332347619 0.0480516747302 3.87229284219 0.0090052565016 -0.386494738681 10.2146990462 -0.372190169723
1 7.99259539084 -4.06e-09 3.56903009513 -0.110256059931 7.99370122815 414 0.00028244541181 -0.0503945277443 -0.0954105523519 0.00196883728901 2.87e-10 0.00245499520576 0.116674609978 3.82003855754 0.00761059191882 0.136540854841 7.99209147715 0.00897827205592
